          State: Arad, g: 634.0, h: 366.0, f: 1000.0, Order:-1
          State: Fagaras, g: 593.0, h: 176.0, f: 769.0, Order:-1
          State: Rimnicu, g: 574.0, h: 193.0, f: 767.0, Order:-1
        State: Timisoara, g: 472.0, h: 329.0, f: 801.0, Order:50
          State: Arad, g: 590.0, h: 366.0, f: 956.0, Order:-1
          State: Lugoj, g: 583.0, h: 244.0, f: 827.0, Order:-1
      State: Lugoj, g: 347.0, h: 244.0, f: 591.0, Order:19
        State: Mehadia, g: 417.0, h: 241.0, f: 658.0, Order:38
          State: Drobeta, g: 492.0, h: 242.0, f: 734.0, Order:67
            State: Craiova, g: 612.0, h: 160.0, f: 772.0, Order:-1
            State: Mehadia, g: 567.0, h: 241.0, f: 808.0, Order:-1
          State: Lugoj, g: 487.0, h: 244.0, f: 731.0, Order:64
            State: Mehadia, g: 557.0, h: 241.0, f: 798.0, Order:-1
            State: Timisoara, g: 598.0, h: 329.0, f: 927.0, Order:-1
        State: Timisoara, g: 458.0, h: 329.0, f: 787.0, Order:45
          State: Arad, g: 576.0, h: 366.0, f: 942.0, Order:-1
          State: Lugoj, g: 569.0, h: 244.0, f: 813.0, Order:-1
  State: Lugoj, g: 111.0, h: 244.0, f: 355.0, Order:1
    State: Mehadia, g: 181.0, h: 241.0, f: 422.0, Order:3
      State: Drobeta, g: 256.0, h: 242.0, f: 498.0, Order:8
        State: Craiova, g: 376.0, h: 160.0, f: 536.0, Order:23
          State: Drobeta, g: 496.0, h: 242.0, f: 738.0, Order:71
            State: Craiova, g: 616.0, h: 160.0, f: 776.0, Order:-1
            State: Mehadia, g: 571.0, h: 241.0, f: 812.0, Order:-1
          State: Rimnicu, g: 522.0, h: 193.0, f: 715.0, Order:85
            State: Craiova, g: 668.0, h: 160.0, f: 828.0, Order:-1
            State: Sibiu, g: 602.0, h: 253.0, f: 855.0, Order:-1
            State: Pitesti, g: 619.0, h: 100.0, f: 719.0, Order:-1
          State: Pitesti, g: 514.0, h: 100.0, f: 614.0, Order:81
            State: Craiova, g: 652.0, h: 160.0, f: 812.0, Order:-1
            State: Bucharest, g: 615.0, h: 0.0, f: 615.0, Order:-1
            State: Rimnicu, g: 611.0, h: 193.0, f: 804.0, Order:-1
        State: Mehadia, g: 331.0, h: 241.0, f: 572.0, Order:13
          State: Drobeta, g: 406.0, h: 242.0, f: 648.0, Order:31
            State: Craiova, g: 526.0, h: 160.0, f: 686.0, Order:86
              State: Drobeta, g: 646.0, h: 242.0, f: 888.0, Order:-1
              State: Rimnicu, g: 672.0, h: 193.0, f: 865.0, Order:-1
              State: Pitesti, g: 664.0, h: 100.0, f: 764.0, Order:-1
            State: Mehadia, g: 481.0, h: 241.0, f: 722.0, Order:59
              State: Drobeta, g: 556.0, h: 242.0, f: 798.0, Order:-1
              State: Lugoj, g: 551.0, h: 244.0, f: 795.0, Order:-1
          State: Lugoj, g: 401.0, h: 244.0, f: 645.0, Order:28
            State: Mehadia, g: 471.0, h: 241.0, f: 712.0, Order:49
              State: Drobeta, g: 546.0, h: 242.0, f: 788.0, Order:-1
              State: Lugoj, g: 541.0, h: 244.0, f: 785.0, Order:-1
            State: Timisoara, g: 512.0, h: 329.0, f: 841.0, Order:79
              State: Arad, g: 630.0, h: 366.0, f: 996.0, Order:-1
              State: Lugoj, g: 623.0, h: 244.0, f: 867.0, Order:-1
      State: Lugoj, g: 251.0, h: 244.0, f: 495.0, Order:7
        State: Mehadia, g: 321.0, h: 241.0, f: 562.0, Order:12
          State: Drobeta, g: 396.0, h: 242.0, f: 638.0, Order:26
            State: Craiova, g: 516.0, h: 160.0, f: 676.0, Order:82
              State: Drobeta, g: 636.0, h: 242.0, f: 878.0, Order:-1
              State: Rimnicu, g: 662.0, h: 193.0, f: 855.0, Order:-1
              State: Pitesti, g: 654.0, h: 100.0, f: 754.0, Order:-1
            State: Mehadia, g: 471.0, h: 241.0, f: 712.0, Order:48
              State: Drobeta, g: 546.0, h: 242.0, f: 788.0, Order:-1
              State: Lugoj, g: 541.0, h: 244.0, f: 785.0, Order:-1
          State: Lugoj, g: 391.0, h: 244.0, f: 635.0, Order:25
            State: Mehadia, g: 461.0, h: 241.0, f: 702.0, Order:47
              State: Drobeta, g: 536.0, h: 242.0, f: 778.0, Order:92
                State: Craiova, g: 656.0, h: 160.0, f: 816.0, Order:-1
                State: Mehadia, g: 611.0, h: 241.0, f: 852.0, Order:-1
              State: Lugoj, g: 531.0, h: 244.0, f: 775.0, Order:88
                State: Mehadia, g: 601.0, h: 241.0, f: 842.0, Order:-1
                State: Timisoara, g: 642.0, h: 329.0, f: 971.0, Order:-1
            State: Timisoara, g: 502.0, h: 329.0, f: 831.0, Order:75
              State: Arad, g: 620.0, h: 366.0, f: 986.0, Order:-1
              State: Lugoj, g: 613.0, h: 244.0, f: 857.0, Order:-1
        State: Timisoara, g: 362.0, h: 329.0, f: 691.0, Order:22
          State: Arad, g: 480.0, h: 366.0, f: 846.0, Order:58
            State: Zerind, g: 555.0, h: 374.0, f: 929.0, Order:-1
            State: Sibiu, g: 620.0, h: 253.0, f: 873.0, Order:-1
            State: Timisoara, g: 598.0, h: 329.0, f: 927.0, Order:-1
          State: Lugoj, g: 473.0, h: 244.0, f: 717.0, Order:51
            State: Mehadia, g: 543.0, h: 241.0, f: 784.0, Order:-1
            State: Timisoara, g: 584.0, h: 329.0, f: 913.0, Order:-1
    State: Timisoara, g: 222.0, h: 329.0, f: 551.0, Order:5
      State: Arad, g: 340.0, h: 366.0, f: 706.0, Order:17
        State: Zerind, g: 415.0, h: 374.0, f: 789.0, Order:36
          State: Oradea, g: 486.0, h: 380.0, f: 866.0, Order:63
            State: Zerind, g: 557.0, h: 374.0, f: 931.0, Order:-1
            State: Sibiu, g: 637.0, h: 253.0, f: 890.0, Order:-1
          State: Arad, g: 490.0, h: 366.0, f: 856.0, Order:66
            State: Zerind, g: 565.0, h: 374.0, f: 939.0, Order:-1
            State: Sibiu, g: 630.0, h: 253.0, f: 883.0, Order:-1
            State: Timisoara, g: 608.0, h: 329.0, f: 937.0, Order:-1
        State: Sibiu, g: 480.0, h: 253.0, f: 733.0, Order:57
          State: Oradea, g: 631.0, h: 380.0, f: 1011.0, Order:-1
          State: Arad, g: 620.0, h: 366.0, f: 986.0, Order:-1
          State: Fagaras, g: 579.0, h: 176.0, f: 755.0, Order:-1
          State: Rimnicu, g: 560.0, h: 193.0, f: 753.0, Order:-1
        State: Timisoara, g: 458.0, h: 329.0, f: 787.0, Order:46
          State: Arad, g: 576.0, h: 366.0, f: 942.0, Order:-1
          State: Lugoj, g: 569.0, h: 244.0, f: 813.0, Order:-1
      State: Lugoj, g: 333.0, h: 244.0, f: 577.0, Order:14
        State: Mehadia, g: 403.0, h: 241.0, f: 644.0, Order:29
          State: Drobeta, g: 478.0, h: 242.0, f: 720.0, Order:55
            State: Craiova, g: 598.0, h: 160.0, f: 758.0, Order:-1
            State: Mehadia, g: 553.0, h: 241.0, f: 794.0, Order:-1
          State: Lugoj, g: 473.0, h: 244.0, f: 717.0, Order:53
            State: Mehadia, g: 543.0, h: 241.0, f: 784.0, Order:-1
            State: Timisoara, g: 584.0, h: 329.0, f: 913.0, Order:-1
        State: Timisoara, g: 444.0, h: 329.0, f: 773.0, Order:43
          State: Arad, g: 562.0, h: 366.0, f: 928.0, Order:-1
          State: Lugoj, g: 555.0, h: 244.0, f: 799.0, Order:-1
UniformCostTreeSearch:	(cost=536.0, expansions=93)	Timisoara Arad Sibiu Rimnicu Pitesti Bucharest
State: Timisoara, g: 0.0, h: 329.0, f: 329.0, Order:0
  State: Arad, g: 118.0, h: 366.0, f: 484.0, Order:-1
  State: Lugoj, g: 111.0, h: 244.0, f: 355.0, Order:1
    State: Mehadia, g: 181.0, h: 241.0, f: 422.0, Order:2
      State: Drobeta, g: 256.0, h: 242.0, f: 498.0, Order:3
        State: Craiova, g: 376.0, h: 160.0, f: 536.0, Order:4
          State: Drobeta, g: 496.0, h: 242.0, f: 738.0, Order:-1
          State: Rimnicu, g: 522.0, h: 193.0, f: 715.0, Order:-1
          State: Pitesti, g: 514.0, h: 100.0, f: 614.0, Order:5
            State: Craiova, g: 652.0, h: 160.0, f: 812.0, Order:-1
            State: Bucharest, g: 615.0, h: 0.0, f: 615.0, Order:-1
            State: Rimnicu, g: 611.0, h: 193.0, f: 804.0, Order:-1
        State: Mehadia, g: 331.0, h: 241.0, f: 572.0, Order:-1
      State: Lugoj, g: 251.0, h: 244.0, f: 495.0, Order:-1
    State: Timisoara, g: 222.0, h: 329.0, f: 551.0, Order:-1
GreedyBestFirstTreeSearch:	(cost=615.0, expansions=6)	Timisoara Lugoj Mehadia Drobeta Craiova Pitesti Bucharest
State: Timisoara, g: 0.0, h: 329.0, f: 329.0, Order:0
  State: Arad, g: 118.0, h: 366.0, f: 484.0, Order:3
    State: Zerind, g: 193.0, h: 374.0, f: 567.0, Order:-1
    State: Sibiu, g: 258.0, h: 253.0, f: 511.0, Order:6
      State: Oradea, g: 409.0, h: 380.0, f: 789.0, Order:-1
      State: Arad, g: 398.0, h: 366.0, f: 764.0, Order:-1
      State: Fagaras, g: 357.0, h: 176.0, f: 533.0, Order:8
        State: Bucharest, g: 568.0, h: 0.0, f: 568.0, Order:-1
        State: Sibiu, g: 456.0, h: 253.0, f: 709.0, Order:-1
      State: Rimnicu, g: 338.0, h: 193.0, f: 531.0, Order:7
        State: Craiova, g: 484.0, h: 160.0, f: 644.0, Order:-1
        State: Sibiu, g: 418.0, h: 253.0, f: 671.0, Order:-1
        State: Pitesti, g: 435.0, h: 100.0, f: 535.0, Order:9
          State: Craiova, g: 573.0, h: 160.0, f: 733.0, Order:-1
          State: Bucharest, g: 536.0, h: 0.0, f: 536.0, Order:-1
          State: Rimnicu, g: 532.0, h: 193.0, f: 725.0, Order:-1
    State: Timisoara, g: 236.0, h: 329.0, f: 565.0, Order:-1
  State: Lugoj, g: 111.0, h: 244.0, f: 355.0, Order:1
    State: Mehadia, g: 181.0, h: 241.0, f: 422.0, Order:2
      State: Drobeta, g: 256.0, h: 242.0, f: 498.0, Order:5
        State: Craiova, g: 376.0, h: 160.0, f: 536.0, Order:10
          State: Drobeta, g: 496.0, h: 242.0, f: 738.0, Order:-1
          State: Rimnicu, g: 522.0, h: 193.0, f: 715.0, Order:-1
          State: Pitesti, g: 514.0, h: 100.0, f: 614.0, Order:-1
        State: Mehadia, g: 331.0, h: 241.0, f: 572.0, Order:-1
      State: Lugoj, g: 251.0, h: 244.0, f: 495.0, Order:4
        State: Mehadia, g: 321.0, h: 241.0, f: 562.0, Order:-1
        State: Timisoara, g: 362.0, h: 329.0, f: 691.0, Order:-1
    State: Timisoara, g: 222.0, h: 329.0, f: 551.0, Order:-1
AstarTreeSearch:	(cost=536.0, expansions=11)	Timisoara Arad Sibiu Rimnicu Pitesti Bucharest
IterativeDeepeningTreeSearch:	null
State: Timisoara, g: 0.0, h: 329.0, f: 329.0, Order:0
  State: Arad, g: 118.0, h: 366.0, f: 484.0, Order:1
    State: Zerind, g: 193.0, h: 374.0, f: 567.0, Order:4
      State: Oradea, g: 264.0, h: 380.0, f: 644.0, Order:-1
      State: Arad, g: 268.0, h: 366.0, f: 634.0, Order:-1
    State: Sibiu, g: 258.0, h: 253.0, f: 511.0, Order:3
      State: Oradea, g: 409.0, h: 380.0, f: 789.0, Order:7
        State: Zerind, g: 480.0, h: 374.0, f: 854.0, Order:-1
        State: Sibiu, g: 560.0, h: 253.0, f: 813.0, Order:-1
      State: Arad, g: 398.0, h: 366.0, f: 764.0, Order:-1
      State: Fagaras, g: 357.0, h: 176.0, f: 533.0, Order:8
        State: Bucharest, g: 568.0, h: 0.0, f: 568.0, Order:-1
        State: Sibiu, g: 456.0, h: 253.0, f: 709.0, Order:-1
      State: Rimnicu, g: 338.0, h: 193.0, f: 531.0, Order:6
        State: Craiova, g: 484.0, h: 160.0, f: 644.0, Order:11
          State: Drobeta, g: 604.0, h: 242.0, f: 846.0, Order:-1
          State: Rimnicu, g: 630.0, h: 193.0, f: 823.0, Order:-1
          State: Pitesti, g: 622.0, h: 100.0, f: 722.0, Order:-1
        State: Sibiu, g: 418.0, h: 253.0, f: 671.0, Order:-1
        State: Pitesti, g: 435.0, h: 100.0, f: 535.0, Order:10
          State: Craiova, g: 573.0, h: 160.0, f: 733.0, Order:-1
          State: Bucharest, g: 536.0, h: 0.0, f: 536.0, Order:-1
          State: Rimnicu, g: 532.0, h: 193.0, f: 725.0, Order:-1
    State: Timisoara, g: 236.0, h: 329.0, f: 565.0, Order:-1
  State: Lugoj, g: 111.0, h: 244.0, f: 355.0, Order:2
    State: Mehadia, g: 181.0, h: 241.0, f: 422.0, Order:5
      State: Drobeta, g: 256.0, h: 242.0, f: 498.0, Order:9
        State: Craiova, g: 376.0, h: 160.0, f: 536.0, Order:-1
        State: Mehadia, g: 331.0, h: 241.0, f: 572.0, Order:-1
      State: Lugoj, g: 251.0, h: 244.0, f: 495.0, Order:-1
    State: Timisoara, g: 222.0, h: 329.0, f: 551.0, Order:-1
BreadthFirstGraphSearch:	(cost=568.0, expansions=12)	Timisoara Arad Sibiu Fagaras Bucharest
State: Timisoara, g: 0.0, h: 329.0, f: 329.0, Order:0
  State: Arad, g: 118.0, h: 366.0, f: 484.0, Order:-1
  State: Lugoj, g: 111.0, h: 244.0, f: 355.0, Order:1
    State: Mehadia, g: 181.0, h: 241.0, f: 422.0, Order:2
      State: Drobeta, g: 256.0, h: 242.0, f: 498.0, Order:3
        State: Craiova, g: 376.0, h: 160.0, f: 536.0, Order:4
          State: Drobeta, g: 496.0, h: 242.0, f: 738.0, Order:-1
          State: Rimnicu, g: 522.0, h: 193.0, f: 715.0, Order:5
            State: Craiova, g: 668.0, h: 160.0, f: 828.0, Order:-1
            State: Sibiu, g: 602.0, h: 253.0, f: 855.0, Order:-1
            State: Pitesti, g: 619.0, h: 100.0, f: 719.0, Order:6
              State: Craiova, g: 757.0, h: 160.0, f: 917.0, Order:-1
              State: Bucharest, g: 720.0, h: 0.0, f: 720.0, Order:-1
              State: Rimnicu, g: 716.0, h: 193.0, f: 909.0, Order:-1
          State: Pitesti, g: 514.0, h: 100.0, f: 614.0, Order:-1
        State: Mehadia, g: 331.0, h: 241.0, f: 572.0, Order:-1
      State: Lugoj, g: 251.0, h: 244.0, f: 495.0, Order:-1
    State: Timisoara, g: 222.0, h: 329.0, f: 551.0, Order:-1
DepthFirstGraphSearch:	(cost=720.0, expansions=7)	Timisoara Lugoj Mehadia Drobeta Craiova Rimnicu Pitesti Bucharest
State: Timisoara, g: 0.0, h: 329.0, f: 329.0, Order:0
  State: Arad, g: 118.0, h: 366.0, f: 484.0, Order:2
    State: Zerind, g: 193.0, h: 374.0, f: 567.0, Order:4
      State: Oradea, g: 264.0, h: 380.0, f: 644.0, Order:7
        State: Zerind, g: 335.0, h: 374.0, f: 709.0, Order:-1
        State: Sibiu, g: 415.0, h: 253.0, f: 668.0, Order:-1
      State: Arad, g: 268.0, h: 366.0, f: 634.0, Order:-1
    State: Sibiu, g: 258.0, h: 253.0, f: 511.0, Order:6
      State: Oradea, g: 409.0, h: 380.0, f: 789.0, Order:-1
      State: Arad, g: 398.0, h: 366.0, f: 764.0, Order:-1
      State: Fagaras, g: 357.0, h: 176.0, f: 533.0, Order:9
        State: Bucharest, g: 568.0, h: 0.0, f: 568.0, Order:-1
        State: Sibiu, g: 456.0, h: 253.0, f: 709.0, Order:-1
      State: Rimnicu, g: 338.0, h: 193.0, f: 531.0, Order:8
        State: Craiova, g: 484.0, h: 160.0, f: 644.0, Order:-1
        State: Sibiu, g: 418.0, h: 253.0, f: 671.0, Order:-1
        State: Pitesti, g: 435.0, h: 100.0, f: 535.0, Order:11
          State: Craiova, g: 573.0, h: 160.0, f: 733.0, Order:-1
          State: Bucharest, g: 536.0, h: 0.0, f: 536.0, Order:-1
          State: Rimnicu, g: 532.0, h: 193.0, f: 725.0, Order:-1
    State: Timisoara, g: 236.0, h: 329.0, f: 565.0, Order:-1
  State: Lugoj, g: 111.0, h: 244.0, f: 355.0, Order:1
    State: Mehadia, g: 181.0, h: 241.0, f: 422.0, Order:3
      State: Drobeta, g: 256.0, h: 242.0, f: 498.0, Order:5
        State: Craiova, g: 376.0, h: 160.0, f: 536.0, Order:10
          State: Drobeta, g: 496.0, h: 242.0, f: 738.0, Order:-1
          State: Rimnicu, g: 522.0, h: 193.0, f: 715.0, Order:-1
          State: Pitesti, g: 514.0, h: 100.0, f: 614.0, Order:-1
        State: Mehadia, g: 331.0, h: 241.0, f: 572.0, Order:-1
      State: Lugoj, g: 251.0, h: 244.0, f: 495.0, Order:-1
    State: Timisoara, g: 222.0, h: 329.0, f: 551.0, Order:-1
UniformCostGraphSearch:	(cost=536.0, expansions=12)	Timisoara Arad Sibiu Rimnicu Pitesti Bucharest
State: Timisoara, g: 0.0, h: 329.0, f: 329.0, Order:0
  State: Arad, g: 118.0, h: 366.0, f: 484.0, Order:-1
  State: Lugoj, g: 111.0, h: 244.0, f: 355.0, Order:1
    State: Mehadia, g: 181.0, h: 241.0, f: 422.0, Order:2
      State: Drobeta, g: 256.0, h: 242.0, f: 498.0, Order:3
        State: Craiova, g: 376.0, h: 160.0, f: 536.0, Order:4
          State: Drobeta, g: 496.0, h: 242.0, f: 738.0, Order:-1
          State: Rimnicu, g: 522.0, h: 193.0, f: 715.0, Order:-1
          State: Pitesti, g: 514.0, h: 100.0, f: 614.0, Order:5
            State: Craiova, g: 652.0, h: 160.0, f: 812.0, Order:-1
            State: Bucharest, g: 615.0, h: 0.0, f: 615.0, Order:-1
            State: Rimnicu, g: 611.0, h: 193.0, f: 804.0, Order:-1
        State: Mehadia, g: 331.0, h: 241.0, f: 572.0, Order:-1
      State: Lugoj, g: 251.0, h: 244.0, f: 495.0, Order:-1
    State: Timisoara, g: 222.0, h: 329.0, f: 551.0, Order:-1
GreedyBestFirstGraphSearch:	(cost=615.0, expansions=6)	Timisoara Lugoj Mehadia Drobeta Craiova Pitesti Bucharest
State: Timisoara, g: 0.0, h: 329.0, f: 329.0, Order:0
  State: Arad, g: 118.0, h: 366.0, f: 484.0, Order:3
    State: Zerind, g: 193.0, h: 374.0, f: 567.0, Order:-1
    State: Sibiu, g: 258.0, h: 253.0, f: 511.0, Order:5
      State: Oradea, g: 409.0, h: 380.0, f: 789.0, Order:-1
      State: Arad, g: 398.0, h: 366.0, f: 764.0, Order:-1
      State: Fagaras, g: 357.0, h: 176.0, f: 533.0, Order:7
        State: Bucharest, g: 568.0, h: 0.0, f: 568.0, Order:-1
        State: Sibiu, g: 456.0, h: 253.0, f: 709.0, Order:-1
      State: Rimnicu, g: 338.0, h: 193.0, f: 531.0, Order:6
        State: Craiova, g: 484.0, h: 160.0, f: 644.0, Order:-1
        State: Sibiu, g: 418.0, h: 253.0, f: 671.0, Order:-1
        State: Pitesti, g: 435.0, h: 100.0, f: 535.0, Order:8
          State: Craiova, g: 573.0, h: 160.0, f: 733.0, Order:-1
          State: Bucharest, g: 536.0, h: 0.0, f: 536.0, Order:-1
          State: Rimnicu, g: 532.0, h: 193.0, f: 725.0, Order:-1
    State: Timisoara, g: 236.0, h: 329.0, f: 565.0, Order:-1
  State: Lugoj, g: 111.0, h: 244.0, f: 355.0, Order:1
    State: Mehadia, g: 181.0, h: 241.0, f: 422.0, Order:2
      State: Drobeta, g: 256.0, h: 242.0, f: 498.0, Order:4
        State: Craiova, g: 376.0, h: 160.0, f: 536.0, Order:9
          State: Drobeta, g: 496.0, h: 242.0, f: 738.0, Order:-1
          State: Rimnicu, g: 522.0, h: 193.0, f: 715.0, Order:-1
          State: Pitesti, g: 514.0, h: 100.0, f: 614.0, Order:-1
        State: Mehadia, g: 331.0, h: 241.0, f: 572.0, Order:-1
      State: Lugoj, g: 251.0, h: 244.0, f: 495.0, Order:-1
    State: Timisoara, g: 222.0, h: 329.0, f: 551.0, Order:-1
AstarGraphSearch:	(cost=536.0, expansions=10)	Timisoara Arad Sibiu Rimnicu Pitesti Bucharest
IterativeDeepeningGraphSearch:	(cost=568.0, expansions=12)	Timisoara Arad Sibiu Fagaras Bucharest
